0.01, 0.9624079583300467, , 1.3523088280946747
0.02, 0.9268771951331353, , 0.9077992947250612
0.03, 0.765690465272231, , 0.7508949539725042
0.04, 0.8645871146845931, , 0.46795680033807946
0.05, 0.9676502780743512, , 0.4860312254558109
0.06, 0.6687708067174636, , 0.38037033439177087
0.07, 0.6564427070282141, , 0.38843982319655296
0.08, 0.7388190157651437, , 0.40119223248143854
0.09, 0.8098930072559031, , 0.4252764904079375
0.10, 0.8266008974251693, 1.768665181066456, 0.41992797788065783
0.11, 0.8718255648220783, 0.9571080784427094, 0.41374074778853354
0.12, 0.4751022404095111, 0.3818061250427438, 0.3650475140922752
0.13, 0.4368812259703202, 0.32805172287306444, 0.3556592775367873
0.14, 0.46242540865927984, 0.3463122741374409, 0.33733856827266945
0.15, 0.4833246734229824, 0.3565668807965936, 0.30336413571087995
0.16, 0.5133973254011451, 0.35685812319963445, 0.29196979982766863
0.17, 0.5486603252685739, 0.37384020761422065, 0.2943405316153069
0.18, 0.560306288505279, 0.3720206019366165, 0.28215661075375614
0.19, 0.6001782839025698, 0.388585398658084, 0.2949715251021643
0.20, 0.5804588550622249, 0.40524512789747197, 0.2938107659096555
0.21, 0.6041686954003418, 0.4085137477450966, 0.292420137142357
0.22, 0.6318746436156937, 0.41689104760106244, 0.2959305733277904
0.23, 0.6679442816721278, 0.43214904015787664, 0.29354197572333146
0.24, 0.6749852142832433, 0.4506992299179284, 0.286205187180491
0.25, 0.7040991506669871, 0.44851913490760065, 0.29272487847653794
0.26, 0.7307021641202297, 0.4553736015609565, 0.2890288978500753
0.27, 0.7717144652629041, 0.47857658254001884, 0.29115890565796204
0.28, 0.7899808734912975, 0.4942535548322299, 0.29403483813419845
0.29, 0.7956906291570934, 0.4943996156677324, 0.29815849671597616
0.30, 0.8204917855369521, 0.5171388381136497, 0.30818000066125173
0.31, 0.8665289061862584, 0.5108541782485927, 0.2992209573449017
0.32, 0.8970837160886044, 0.5261410561566799, 0.29705759377455754
0.33, 0.9101005733918064, 0.5505366176657451, 0.2963905111904703
0.34, 0.9430360112237322, 0.5574504667685513, 0.29561098939965447
0.35, 0.9487873147166542, 0.5614558461518427, 0.2970577377869796
0.36, 0.9784168776902175, 0.581870245312431, 0.310354993729788
0.37, 0.9965198255773814, 0.5845596113214736, 0.3134778840424819
0.38, 1.037749652590213, 0.5956538810694708, 0.3147252214249855
0.39, 1.0731600546788185, 0.6048011564858254, 0.31190843958996006
